#time, GyrZ[]
22.6458,-0.000739842
22.6659,-0.00285273
22.6858,-0.00116511
22.7059,0.004561
22.7258,-0.00350142
22.7459,-0.00428615
22.7661,-0.00900648
22.7859,0.000489144
22.8058,0.00470591
22.8257,0.000239516
22.8458,-0.00318695
22.8659,1.90353e-05
22.8858,-0.00287866
22.906,-0.00731045
22.9258,-0.00314534
22.9459,0.00101203
22.9659,-0.00376085
22.9859,0.00224111
23.0059,0.0058142
23.0258,0.00387371
23.0457,-0.00577231
23.0658,-0.00425914
23.0857,-0.00621684
23.1059,0.00183995
23.1258,0.00580441
23.1457,0.0010477
23.1661,-0.00243806
23.1857,0.00346736
23.2058,0.00182458
23.2258,-0.00264224
23.2458,0.00116649
23.2657,0.00147173
23.2858,0.000592082
23.3058,0.00169859
23.3257,0.00322844
23.3458,0.00737551
23.3661,0.013417
23.3859,-0.000250139
23.4059,-0.0105638
23.4259,-0.00489102
23.4458,0.0025083
23.4658,0.011155
23.4858,0.00809693
23.5059,-0.00107862
23.526,-0.0048976
23.5459,-0.00985774
23.5661,-0.00275284
23.5857,0.00818821
23.606,-0.00137191
23.6258,-0.0083784
23.6458,-0.0461766
23.6658,-0.0188656
23.6858,-0.00732244
23.7057,0.000405261
23.7259,0.00949658
23.7458,0.00474487
23.7661,0.0069539
23.7858,0.0023405
23.8057,0.00560098
23.8259,0.00782103
23.8457,0.00498651
23.8658,0.00319048
23.8858,0.00964413
23.9058,0.00378874
23.9259,0.00522356
23.9458,-0.000150054
23.9661,-0.00885007
23.9858,-0.00757263
24.0057,0.00641327
24.026,-0.00134075
24.0458,-0.000834646
24.0658,0.000680116
24.0857,-0.00268948
24.1057,-0.00725394
24.126,-0.0023526
24.1458,-0.00105728
24.166,-0.00339178
24.1857,-0.00372827
24.2057,-0.00290162
24.2258,-0.00661875
24.2459,3.75934e-05
24.2658,-0.000918479
24.2857,-0.0062907
24.3058,-0.00586686
24.3258,0.000460716
24.3457,-0.00816728
24.3661,-0.00478949
24.3858,0.000865866
24.4058,0.000696021
24.4257,0.00263162
24.4459,0.00399382
24.4658,0.00347005
24.4857,-0.00183084
24.5057,-0.000762535
24.5258,-0.00404414
24.5459,0.00142251
24.5659,0.00119966
24.5858,-0.000464681
24.6058,-0.00448499
24.6258,-0.00863636
24.646,0.000515277
24.6658,-0.00469209
24.6858,-0.0108234
24.7058,-0.0116652
24.7258,-0.000561401
24.7459,0.00665153
24.766,0.000306228
24.7856,-0.00510068
24.8058,-0.00848144
24.8257,-0.0261064
24.8458,-0.019952
24.8659,0.00213252
24.8857,0.00628711
24.9058,-0.00048817
24.9257,-0.0123362
24.946,-0.00904049
24.966,-0.0248429
24.9859,-0.0113063
25.0058,0.0084686
25.0257,0.0112893
25.046,-0.0124248
25.0658,-0.0111647
25.0858,0.0127279
25.1058,0.0115558
25.1257,-0.00833303
25.1459,-0.012836
25.166,-0.013733
25.1857,0.0104209
25.2057,0.0327294
25.2257,0.0166538
25.2459,-0.0107969
25.2658,-0.00216034
25.2857,0.00719577
25.3059,0.00462959
25.3258,0.00203759
25.3458,0.0041442
25.3659,0.00256063
25.3858,0.00292764
25.4057,0.000409017
25.4259,-0.00382484
25.4458,-0.0011178
25.4657,-0.00115109
25.4858,0.00261593
25.5059,-0.00208791
25.5259,-0.0122294
25.5459,-0.00257472
25.5662,0.00380185
25.5861,-0.00242128
25.6058,-0.0123794
25.6258,-0.00415812
25.6459,0.00109039
25.6659,-0.00373583
25.6859,-0.00920795
25.7058,-0.00722757
25.7258,0.00369067
25.7458,0.00327524
25.7662,0.000366982
25.7858,-0.012194
25.8057,-0.00445025
25.8257,0.00633382
25.8456,-0.00261742
25.8659,0.00277905
25.8858,0.000600484
25.9058,-0.000378843
25.9258,-0.0022571
25.9458,-0.00136803
25.9663,-0.0115462
25.9857,-0.017909
26.0058,-0.0130796
26.0258,-0.00110817
26.0458,0.00998943
26.0659,-0.00505028
26.0858,-0.00731698
26.1057,0.0116045
26.1258,0.0067638
26.1458,-0.00547225
26.1662,-0.00916437
26.1857,-0.00427962
26.2058,0.00642404
26.2257,0.00163316
26.2458,-0.00800263
26.266,-0.00976588
26.2858,-0.002414
26.3059,0.0055013
26.3258,0.0056025
26.3458,-0.010582
26.3662,-0.013733
26.3859,-0.00184851
26.4057,-0.00745815
26.4257,-0.00355898
26.4458,0.0103354
26.4658,0.0118281
26.4857,0.00327584
26.5058,-0.0193258
26.5257,-0.0227923
26.5458,-0.0180562
26.566,-0.0136559
26.5862,-0.0089293
26.6059,0.016506
26.6258,0.0354669
26.6458,0.0356412
26.6659,0.0161441
26.6857,-0.00528776
26.7058,-0.00978282
26.7257,0.0123781
26.7458,0.0149105
26.766,-0.00382067
26.7861,-0.00401671
26.8058,0.00938039
26.8257,0.0108877
26.8457,0.0474129
26.8658,0.0489975
26.8859,-0.0370616
26.9058,-0.0523715
26.9258,-0.0618665
26.9459,-0.036814
26.9659,-0.00617675
26.9862,0.0137666
27.0059,0.0178673
27.0258,0.0078753
27.0458,0.00107494
27.0659,-0.0135976
27.086,-0.0452034
27.1057,-0.074906
27.1258,-0.0846762
27.1458,-0.0985607
27.1661,-0.107465
27.1861,-0.134763
27.2058,-0.160674
27.2258,-0.182195
27.2457,-0.182687
27.2658,-0.17047
27.2859,-0.165744
27.3058,-0.172184
27.3257,-0.191423
27.3458,-0.182717
27.3659,-0.134209
27.386,-0.0612496
27.4058,0.00950281
27.4258,0.0557494
27.4457,0.0850821
27.4658,0.0929648
27.4858,0.062578
27.5057,0.0265737
27.5258,0.0176444
27.5458,0.043236
27.566,0.0791183
27.5859,0.0529877
27.6058,-0.019473
27.6259,-0.0675792
27.6459,-0.0566262
27.6658,0.0115087
27.6859,0.0601784
27.7058,0.0575866
27.7259,0.0190698
27.7458,-0.00938329
27.766,-0.0133619
27.786,0.0194116
27.806,-0.0311402
27.8258,-0.0503083
27.8457,-0.0234118
27.8657,-0.017234
27.8857,-0.0261162
27.9058,-0.0313041
27.9257,-0.0149112
27.9459,0.0373678
27.966,0.101363
27.9857,0.119198
28.0059,0.111259
28.0258,0.100155
28.0458,0.0872744
28.0658,0.0486761
28.0858,-0.000909627
28.1058,-0.0259444
28.1258,-0.0288295
28.1457,-0.0263115
28.1661,-0.0170534
28.1857,0.0231222
28.2059,0.0611874
28.2257,0.0888763
28.2458,0.081384
28.2657,0.0612545
28.2858,0.0267452
28.3058,0.00957594
28.3258,0.0315511
28.3458,0.0843108
28.366,0.139051
28.3859,0.170214
28.406,0.15039
28.4257,0.117903
28.4459,0.0738928
28.4659,0.0260179
28.4858,0.00504128
28.5058,0.0326043
28.5257,0.0426162
28.5459,0.0586002
28.5658,0.0550931
28.5858,0.0421048
28.6058,-0.0091508
28.6257,-0.0473268
28.6459,-0.031635
28.6658,-0.00854675
28.6858,0.0100135
28.7058,0.024555
28.7258,0.0393221
28.7459,0.0359639
28.7659,0.0418355
28.7858,0.0343804
28.8058,0.0112775
28.826,-0.0240611
28.8458,-0.046329
28.8658,-0.0415643
28.8858,-0.0299003
28.9058,-0.0263459
28.9259,-0.0165765
28.946,0.00254578
28.9658,0.0245557
28.9858,0.0355396
29.0057,0.0378337
29.0259,0.0338462
29.0459,0.0339126
29.066,0.0258857
29.0858,0.00801445
29.1058,-0.0261364
29.1259,-0.0353908
29.1461,-0.0105917
29.1659,0.00866788
29.1859,0.0338059
29.2057,0.0498599
29.2259,0.0392822
29.2459,0.02458
29.2659,0.0141241
29.286,-0.00461462
29.3057,-0.00322541
29.326,-0.00271805
29.3459,-0.0124342
29.3657,-0.0288702
29.3858,-0.0240606
29.4058,-0.00677081
29.4259,0.00827913
29.4458,0.000397162
29.4658,-0.0148575
29.4858,-0.0121398
29.5058,-0.00376371
29.526,-0.00221934
29.5461,0.00694832
29.5659,0.00942844
29.5857,0.0231735
29.6058,0.0249705
29.6258,0.0251613
29.6459,0.0295781
29.6658,0.0339054
29.6858,0.0182125
29.7058,-0.0114969
29.7258,-0.0410581
29.7463,-0.0377459
29.7658,-0.000312787
29.7858,0.0269498
29.8058,0.0186636
29.8259,0.00935822
29.846,0.00392265
29.8658,0.00227362
29.8858,0.0111889
29.9058,0.0142637
29.9259,-0.00683709
29.9461,-0.0423474
29.9659,-0.0412915
29.9856,-0.0261048
30.0058,0.00281936
30.0256,0.0326836
30.0459,0.0580239
30.0659,0.0622089
30.0858,0.0245005
30.1059,-0.0270636
30.1257,-0.0583058
30.1462,-0.0758307
30.166,-0.0766074
30.1858,-0.0522812
30.2058,-0.0335242
30.2258,-0.00893578
30.246,0.00113482
30.2658,0.0181457
30.2857,0.0492802
30.3058,0.0711197
30.3257,0.0846394
30.346,0.0553667
30.3661,0.0254971
30.3858,-0.00691114
30.4059,-0.012806
30.4257,-0.00942247
30.446,-0.00046609
30.4658,-0.00701102
30.4858,-0.00795397
30.5058,-0.00479822
30.5258,-0.016758
30.5461,-0.0275801
30.5663,-0.05179
30.5859,-0.0673145
30.6059,-0.0656962
30.6256,-0.0427769
30.6459,-0.0278147
30.6658,-0.028936
30.6858,-0.043044
30.7058,-0.0415378
30.7257,-0.0289566
30.7458,-0.023082
30.766,-0.0388187
30.7858,-0.0418652
30.8057,0.00590433
30.8258,0.0477933
30.8458,0.0579644
30.8658,0.022441
30.8858,-0.0264076
30.9058,-0.0338296
30.9257,-0.0271773
30.9458,-0.0353757
30.966,-0.0371927
30.9858,-0.0268898
31.0058,-0.0310318
31.0257,-0.0459471
31.0458,-0.0254555
31.0659,-0.00888731
31.0858,-0.0160599
31.1058,-0.0300943
31.1258,-0.0380951
31.1458,-0.0267223
31.1662,-0.0153148
31.1858,0.0122359
31.2057,0.0289585
31.2258,0.0236043
31.2458,0.00242777
31.2659,-0.00814525
31.2859,-0.0195276
31.3058,-0.0327329
31.3258,-0.033842
31.3456,-0.0247498
31.3662,-0.00832497
31.3858,0.00442019
31.4057,-0.001931
31.426,-0.00828713
31.4457,-0.00248974
31.466,0.0365684
31.4857,0.0968978
31.5058,0.119598
31.5258,0.0857152
31.5458,0.0169994
31.5662,-0.0594609
31.5858,-0.0915419
31.6057,-0.0446124
31.6258,-0.00437908
31.6459,0.00267415
31.6659,-0.00543891
31.6857,-0.0265738
31.7058,-0.0749023
31.7258,-0.0868387
31.7458,-0.0602583
31.7659,-0.0350547
31.7859,-0.02689
31.8058,-0.0380815
31.8257,-0.0543495
31.8458,-0.068088
31.8659,-0.0679426
31.8858,-0.0335149
31.9058,-0.0232287
31.9258,-0.0183316
31.9459,-0.00169376
31.966,0.00597344
31.986,-0.00524538
32.0056,-0.000629641
32.0258,0.0239784
32.0459,0.0468973
32.0659,0.0646105
32.0861,0.127243
32.1058,0.176049
32.1257,0.190746
32.1459,0.19429
32.1658,0.157074
32.1862,0.0886449
32.2058,0.0377158
32.2258,0.0146587
32.2457,-0.00943476
32.2658,-0.035609
32.286,-0.0501455
32.3059,-0.0646561
32.3257,-0.0575721
32.3457,-0.0707519
32.3658,-0.0602688
32.3862,-0.0365852
32.4058,-0.00763776
32.4258,0.0196913
32.4458,0.0212258
32.4658,0.0101895
32.4859,-0.00743433
32.5057,-0.0254165
32.5258,-0.0310285
32.5459,-0.0308828
32.5658,-0.0387328
32.5862,-0.0494849
32.6058,-0.0704794
32.6258,-0.0808178
32.6459,-0.0905113
32.6659,-0.103088
32.6859,-0.0987186
32.7059,-0.091735
32.7259,-0.0767798
32.7457,-0.0584732
32.7659,-0.0206275
32.7861,0.0138376
32.8059,0.0194181
32.8258,0.00977574
32.8458,-0.00705286
32.8658,-0.0206768
32.8858,-0.000908718
32.9057,0.00151223
32.926,-0.000850772
32.9458,-0.00366819
32.966,-0.00809904
32.9859,-0.00752436
33.0059,-0.00445922
33.0257,0.000458755
33.0458,-0.00701081
33.0659,-0.00413361
33.0858,-0.00760367
33.1059,-0.0124222
33.1258,-0.00618919
33.1459,-0.00853945
33.1658,-0.00663199
33.1858,-0.00461561
33.2061,0.00300408
33.2258,-0.00463113
33.2457,-0.00748649
33.2658,-0.00406617
33.2858,-0.00624935
33.306,-0.000937919
33.3258,-0.00456428
33.3457,-0.00926354
33.366,0.000491663
33.3858,-0.00486194
33.4061,-0.00225348
33.4258,-0.00621485
33.4457,0.000328635
33.4659,-0.00552856
33.4858,-0.00572968
33.506,0.00140853
33.5258,-0.00416458
33.5458,-0.000632207
33.5661,0.000652837
33.586,-0.00486275
33.6061,-0.00602717
33.6257,-0.00500971
33.6458,-0.00203923
33.6658,-0.0016276
33.6857,-0.00850966
33.706,-0.00374874
33.7258,-0.00404467
33.7458,-0.00124677
33.7659,0.00148688
33.7861,-0.00369266
33.8058,-0.00648392
33.8257,-0.00288592
33.8458,-0.00663203
33.8659,-0.00698924
33.8858,-0.00490675
33.9059,-0.0022256
33.9258,-0.000541248
33.9458,-0.00355477
33.966,-0.00411609
33.9859,-0.00438964
34.0059,-0.00371118
34.0257,0.0015192
34.0457,-0.00134464
34.0659,-0.00116642
34.0858,0.00353233
34.1059,-0.00287715
34.1258,-0.00476052
34.1458,-0.00537824
34.166,-0.00453705
34.1857,-0.00350804
34.2058,0.00321441
34.226,-0.00551124
34.2458,-0.00803232
34.2658,-0.00570687
34.2857,0.00231993
34.3057,-0.00600666
34.3259,-0.00364038
34.3457,-0.00798156
34.366,-0.00821489
34.3857,-0.00555593
34.4057,-0.00135157
34.4258,0.00189995
34.4459,-0.00606228
34.4657,-0.00114608
34.4858,-0.00109615
34.5057,-0.00706897
34.5258,-0.00189187
34.5459,-0.00107875
34.566,-0.00480903
34.586,-0.00781005
34.6057,0.00244785
34.6258,-0.00520278
34.6457,-0.00760623
34.6659,0.00154257
34.6857,-0.00325874
34.7057,-0.00538061
34.7259,-0.00708417
34.7458,-0.00703112
34.766,-0.00685862
34.7859,-0.00513112
34.8056,-0.0070434
34.8259,-0.00713562
34.8458,-0.00338378
34.8657,0.00206399
34.8859,-0.0114461
34.9058,-0.00786095
34.926,-0.00949884
34.9458,-0.00165008
34.966,-0.00236169
34.9859,-0.00667779
35.0057,-0.00842599
35.0258,-0.00314873
35.0457,-0.0071244
35.0657,-0.00327566
35.086,-0.00682903
35.1058,-0.00448201
35.1258,-0.00513233
35.1457,-0.00162612
35.166,-0.00362694
35.1859,-0.00554911
35.2058,-0.00307654
35.2258,-0.00569821
35.2458,-0.0049894
35.2658,-0.007957
35.2858,-0.00302055
35.3058,-0.00867044
35.3258,-0.0040315
35.3459,0.00109401
35.3661,0.00088462
35.3857,0.000408747
35.4058,-0.00155065
35.4259,-0.00472615
35.4459,-0.00134296
35.4659,-0.00317082
35.4858,-0.0115388
35.5058,-0.000430381
35.5258,-8.67327e-06
35.546,-0.00922782
35.5662,-0.00492994
35.5858,-0.0059575
35.6058,-0.00540941
35.6258,0.00104574
35.6459,0.000568438
35.6659,-0.00629804
35.6857,-0.00414751
35.7058,-0.00649361
35.7258,-0.00258543
35.7459,-0.00224931
35.766,-0.0113153
35.7859,-0.00793979
35.8058,-0.00602021
35.8258,-0.00218934
35.8458,-0.000174497
35.8659,-0.00275464
35.8858,-0.000522802
35.9058,-0.00151479
35.9259,-0.00237886
35.946,-0.00611144
35.9658,-0.00245804
35.9861,-0.00730906
36.0058,-0.00238242
36.0257,-0.00467862
36.0459,-0.004155
36.0659,-0.00168945
36.0858,-0.00635867
36.1058,9.88975e-05
36.1258,-0.000473903
36.1459,-0.0060769
36.1658,-0.00484203
36.186,-0.00431037
36.2058,-0.00215108
36.2258,-0.0038195
36.2458,-0.00385062
36.2658,-0.00296873
36.2858,0.000228903
36.3058,-0.00281468
36.3258,-0.00668642
36.3459,-0.005771
36.3661,-0.00632596
36.3859,-0.00483424
36.4058,-0.00120444
36.4258,0.00327678
36.4459,-0.0035506
36.4658,-0.0068357
36.4858,-0.00178655
36.5058,0.00229639
36.5258,-0.00541845
36.5458,0.00564991
36.5661,-0.00236289
36.5861,-0.0069484
36.6058,-0.000912433
36.6258,0.000134354
36.6457,-0.00620163
36.666,-0.00143024
36.6858,-0.0022433
36.7058,-0.0076786
36.7258,3.97126e-05
36.7458,-0.00186578
36.7659,-0.00289349
36.7861,-0.00373356
36.8057,-0.00230793
36.8258,-0.00275813
36.8458,-0.00332059
36.8659,-0.00398651
36.8857,-0.00282821
36.9059,0.00390988
36.9259,-0.00271367
36.9458,-0.000613254
36.966,-0.00444477
36.9861,-0.001644
37.0057,-0.00706364
37.0257,-0.00522799
37.0458,-0.00489874
37.066,-0.0116962
37.0858,-0.00471918
37.1057,-0.00469309
37.1258,-0.00160919
37.1457,0.000946775
37.1659,-0.00112826
37.1861,-0.00297343
37.2058,-0.00255562
37.2257,-0.0048858
37.2457,-0.00504576
37.2658,0.000278144
37.2857,-0.00120356
37.3058,-0.00539406
37.3258,-0.00368827
37.3457,2.92691e-05
37.3658,-0.00359749
37.3859,-0.00270383
37.4059,-0.00588791
37.4257,-0.000324754
37.4458,-0.0108264
37.4658,0.00201908
37.4858,-0.00598706
37.5058,-0.00897384
37.5257,-0.004102
37.5459,-0.00388958
37.5658,-0.00271199
37.5861,-0.00190405
37.6061,-0.00372659
37.6258,-0.00418588
37.6457,-0.0107429
37.6659,-0.00292683
37.6859,-0.00215877
37.7059,-0.00586576
37.7257,-0.00707926
37.7458,-0.00668814
37.7658,-0.00213644
37.7859,0.00174038
37.8061,-0.00654588
37.8258,-0.00829619
37.8459,-0.00451439
37.8657,-0.00363422
37.8858,-0.00370011
37.9057,-0.0129624
37.9258,-0.00695899
37.9458,-0.00148203
37.9657,-0.00179088
37.986,-0.00416475
38.0061,-0.00510399
38.0256,-0.0019458
38.0458,0.000633132
38.0659,-0.00552281
38.0859,-0.00420628
38.1057,-0.00102638
38.1257,-0.00340252
38.1458,-0.00705333
38.1657,-0.00291158
38.1859,-0.000970021
38.206,-0.00389323
38.2257,0.00136339
38.2459,0.000379397
38.2657,-0.0054509
38.2858,-0.000624313
38.3058,-0.00452207
38.3258,-0.000917882
38.3458,-0.00270949
38.3659,-0.00651575
38.3858,-0.00331533
38.4059,-0.00593332
38.4259,-0.00792185
38.4458,-0.0029467
38.4659,-0.0096403
38.4858,-0.00622557
38.5058,-0.0093754
38.5259,-0.0043834
38.5458,-0.00397795
38.5659,-0.00428582
38.5859,-0.00370961
38.6059,-0.000277654
38.6261,0.00158507
38.6458,-0.00337346
38.666,-0.0053727
38.6857,-0.0051238
38.7058,-0.0013178
38.7258,0.00184874
38.7457,0.00232271
38.7658,-0.00708613
38.7858,-0.0141764
38.8059,-0.00280791
38.826,-0.00953597
38.8457,-0.00677027
38.8658,-0.00613124
38.8858,-0.00191672
38.9058,0.00218528
38.9258,-0.00372536
38.9458,-0.000666281
38.9658,-0.00515721
38.9857,-0.00508627
39.0061,-0.0024257
39.0261,-0.00125003
39.0458,-0.00433325
39.0659,-0.000289863
39.0859,-0.00494094
39.1059,-0.00112044
39.1257,-0.00629947
39.1459,-0.00500023
39.1659,-0.00367219
39.1856,-0.000802622
39.206,-0.00879672
39.226,-0.0042632
39.2459,0.000582162
39.2658,6.5331e-05
39.2857,-0.00568449
39.3059,-0.00452228
39.3258,-0.00637069
39.3458,-0.00385707
39.3659,-0.00103328
39.3858,-0.00162925
39.4058,-0.00450417
39.426,-0.0030428
39.4459,-0.00701531
39.4659,8.28124e-05
39.4858,0.00298666
39.5058,-0.00376108
39.5258,-0.00105777
39.5459,0.000504434
39.5658,0.00209763
39.5859,-0.000773459
39.6058,-0.00534687
39.626,-0.00684445
39.646,-0.00341565
39.6658,-0.00251796
39.6858,-0.00122371
39.7058,-0.0105139
39.7259,-0.00474704
39.7459,-0.00493291
39.7658,-0.00391279
39.7857,-0.0040653
39.8058,-0.00317738
39.8259,-0.00383733
39.8461,-0.000734894
39.8658,-0.00172694
39.8858,-0.00645584
39.9059,-0.000482742
39.9258,-0.00671523
39.9459,-0.00346543
39.9659,0.00219026
39.9857,-0.00392776
40.0059,-0.00288365
40.026,-0.00332119
40.0461,-0.000659074
40.0657,-0.00464316
40.0858,-0.00282041
40.1057,0.00109337
40.126,-0.00794462
40.1457,-0.00728764
40.1658,-0.00122624
40.1858,-0.00274973
40.2058,-0.0102034
40.226,-0.0072998
40.2459,-0.000782279
40.2658,-0.00431392
40.2858,0.00194529
40.3057,-0.00273127
40.3258,-0.0065526
40.3457,-0.00280394
40.3659,-0.000125116
40.3858,7.22907e-05
40.4058,-0.000519715
40.4258,-0.00780467
40.4459,-0.00271572
40.4659,-0.00505791
40.4858,-0.00402926
40.5057,-0.0037543
40.5258,-0.0081388
40.5458,4.13567e-05
40.566,-0.00920901
40.5858,-0.000168905
40.6057,-0.0061306
40.6259,-0.00985933
40.6461,0.00393169
40.6659,0.000869593
40.6859,-0.00338579
40.7059,-0.00462441
40.7257,-0.00252711
40.746,-0.00311171
40.7658,-0.00238173
40.7857,-0.00523392
40.8057,-0.00806755
40.8257,0.00146728
40.846,-0.00136945
40.8661,-0.00358183
40.8858,-0.00412726
40.9058,0.000336828
40.9257,0.00353855
40.9459,-0.00192081
40.9658,7.36357e-05
40.9859,-0.00104376
41.0058,-0.00172336
41.0258,-8.43475e-05
41.046,-0.00321
41.0658,-0.00622791
41.0857,-0.0132266
41.1058,-0.0050828
41.1257,-0.00389606
41.146,-0.00780474
41.1658,-0.00493919
41.1857,-0.00092704
41.2059,0.00247132
41.2257,-0.00494617
41.2461,-0.00162518
41.2661,-0.00928275
41.2858,-0.00681178
41.3058,-0.00914285
41.3257,0.000722825
41.3459,-0.00081757
41.3659,0.00504536
41.3857,0.00421249
41.4058,-0.00952568
41.4259,-0.0142666
41.446,-0.00403999
41.4662,0.00278223
41.4857,-0.00260153
41.5058,-0.00554844
41.5257,-0.00518957
41.5458,-0.00807956
41.5658,-0.00171027
41.5858,-0.00564975
41.6059,-0.00657782
41.6258,-0.006875
41.6459,0.000670053
41.666,-0.0047638
41.6859,-0.00119118
41.7058,-0.00103626
41.7258,-0.00552588
41.7458,-0.0088331
41.7658,-0.00325498
41.7857,-0.00427786
41.8057,-0.00954372
41.8257,-0.00805476
41.8459,-0.0127194
41.8661,-0.00842205
41.8859,-0.00623898
41.9058,-0.0155354
41.9258,-0.0167915
41.9457,-0.0125756
41.9659,-0.000196032
41.9858,-0.00911886
42.0058,-0.0127282
42.0259,-0.00965527
42.0456,-0.00345071
42.0663,0.00361134
42.086,0.0032432
42.1057,-0.00146243
42.1258,-0.0073392
42.1457,-0.00720843
42.1659,-0.00277341
42.1857,0.000950015
42.2058,-0.00235263
42.2257,-0.00323816
42.2458,-0.0016689
42.2661,-0.00489904
42.2861,-0.00249238
42.3058,-0.00366984
42.3258,-0.00552108
42.3457,-0.00288355
42.3659,-0.00537334
42.3857,-0.0068073
42.4058,-0.00769331
42.4257,-0.00539495
42.4457,0.000956351
42.466,-0.00377392
42.4858,-0.00341089
42.5057,-0.00684242
42.5258,-0.00466425
42.5457,-0.00643685
42.566,-0.00151605
42.5858,0.00413219
42.6058,-0.00156697
42.6258,9.96329e-05
42.6458,-0.00413326
42.666,-0.00854458
42.686,-0.000769556
42.706,-0.00287898
42.7258,-0.00359578
42.7459,-0.00360431
42.7659,-0.00654262
42.7857,-0.00685728
42.8059,-0.0113191
42.8258,-0.00530373
42.8457,-0.00521602
42.8659,-0.00400066
42.8862,-0.0109607
42.9057,-0.000873356
42.9258,0.00122472
42.9458,-0.00355694
42.9657,-0.00968145
42.9859,-0.00838446
43.0058,-0.000398963
43.0258,-0.00032377
43.0458,-0.00339766
43.0658,-0.00308054
43.0861,-0.00245181
43.1058,-0.00072616
43.1257,-0.00460836
43.1458,-0.00459853
43.1657,-0.00759592
43.1858,-0.00824085
43.2057,0.00117238
43.2257,0.00516483
43.2458,-0.00434012
43.2659,-0.00225842
43.286,0.00404845
43.3057,-0.00271033
43.3258,-0.00151091
43.3458,-0.00587628
43.3658,0.00211317
43.3859,-0.00353565
43.4058,0.00294612
43.4257,-0.00381461
43.4458,-0.000116832
43.4659,0.000412775
43.4864,-0.00110549
43.5057,-0.00501293
43.5257,-0.00770343
43.5459,-0.00619427
43.5658,-0.00836515
43.586,-0.00687917
43.6057,-0.00634724
43.6258,-0.00681851
43.6458,-0.00963166
43.6657,-0.0125637
43.6863,-0.00722581
43.7058,-0.00415152
43.7258,-0.000971899
43.7458,-0.00589297
43.7659,-0.00377973
43.7858,0.00103136
43.8058,-0.00114604
43.8257,-0.00346144
43.8458,-0.00334558
43.8658,0.00101542
43.886,0.00259827
43.9058,-0.0036161
43.9257,-0.0117419
43.9457,-0.0160544
43.9659,-0.0127531
43.9858,-0.00393291
44.0058,0.00890315
44.0258,-0.00161927
44.0458,-0.00177509
44.0658,-0.00128917
44.086,-0.0071676
44.106,-0.00794922
44.1258,-0.00209065
44.1458,-0.00287641
44.166,-0.00958894
44.1857,-0.00759719
44.2059,-0.0060534
44.2258,-0.0048325
44.2457,0.00086547
44.2659,-0.00320296
44.2859,-0.0060345
44.3062,-0.00551943
44.3257,-0.00888405
44.3457,-0.00347279
44.366,-0.00471973
44.3858,-0.007277
44.4058,-0.002191
44.4258,-0.00505411
44.4457,-0.00539716
44.4659,-0.0045584
44.4858,-0.00944942
44.5061,-0.00811916
44.5258,-0.00489591
44.5458,-0.00701562
44.5659,-0.00605116
44.5859,-0.00652219
44.6059,-0.00643646
44.6258,-0.00185059
44.6458,-0.00143384
44.6659,-0.0111312
44.6859,-0.00165009
44.706,-0.00119477
44.7257,-0.0111956
44.7458,-0.00638247
44.7658,-0.00721974
44.7859,-0.00705719
44.8058,-0.00223516
44.8257,-0.00839901
44.8458,-0.0115284
44.8659,-0.00878463
44.8859,-0.00304617
44.906,-0.00495692
44.9257,-0.00257509
44.9458,-0.00475793
44.9658,-0.0104879
44.9859,-8.21392e-05
45.0057,0.00500583
45.0258,-0.00144062
45.0458,0.00607285
45.0658,-0.0147708
45.0857,-0.0141984
45.1061,-0.0206097
45.1259,-0.0102364
45.1459,-0.00512704
45.1658,-0.000617187
45.1858,0.00638607
45.2057,-0.0026987
45.226,-0.0140269
45.2458,-0.00824079
45.2658,0.00639979
45.2858,0.00810849
45.306,0.00596494
45.3259,-0.00313851
45.3458,-0.0114144
45.3657,-0.00455715
45.3859,-0.00838619
45.4058,-0.00673829
45.4259,-0.0043949
45.4457,-0.00214043
45.4659,-0.0101175
45.4858,-0.00355913
45.5059,-0.00271309
45.5261,-0.00259606
45.5458,-0.000796759
45.5659,-0.00489898
45.5858,-0.00789263
45.6059,-0.0021675
45.626,-0.000765988
45.6458,0.000602831
45.6659,-0.00898961
45.6859,-0.0120883
45.7059,-0.0153513
45.726,-0.00845048
45.7458,0.00433562
45.7658,0.00466117
45.7858,-0.00256854
45.8059,-0.00395515
45.8257,-0.00771302
45.8457,-0.00813278
45.8658,-0.0122384
45.8857,-0.0090846
45.9058,-0.00509672
45.9261,-0.00500382
45.9457,0.00217994
45.9658,-0.00130978
45.9858,0.0060862
46.0058,0.00392321
46.0258,-0.0044048
46.0458,-0.000930163
46.0659,-0.00164567
46.0858,-0.00328956
46.1057,-0.00459323
46.1259,-0.007668
46.1459,-0.00354136
46.1658,-0.00902524
46.1858,-0.00752748
46.2057,-0.0084974
46.2257,-0.00410677
46.246,-0.00653876
46.2659,-0.00745879
46.2858,-0.00125138
46.306,-0.00192662
46.326,-0.00828903
46.3459,-0.00868641
46.3658,-0.00860146
46.3858,-0.00499734
46.4058,-0.00186576
46.4257,-0.0102253
46.4458,-0.00891288
46.4659,-0.00188658
46.4857,-0.0019193
46.5058,-0.00409735
46.5258,-0.00750656
46.5461,-0.0033796
46.5658,-0.00504294
46.5859,-0.00603765
46.6057,-0.00207444
46.6257,-0.00475902
46.6459,-0.00603148
46.6658,-0.00822239
46.6859,-0.00136575
46.7059,0.000581899
46.7258,-0.00483138
